# 日文词汇读音词典
# 生成时间: 2025-10-26 00:01:54
# 词条数: 16247
# 格式: 词汇<TAB>读音<TAB>词频<TAB>词性
#
ねく	ネク	18000	助動詞
はん	ハン	18000	助動詞
させる	サセル	16000	助動詞
られる	ラレル	16000	助動詞
ぎ	ギ	16000	名詞
め	メ	16000	名詞
ぐ	グ	16000	名詞
づ	づ	16000	名詞
ぢ	ジ	16000	名詞
ろ	ロ	16000	名詞
人	ヒト	16000	名詞
方	カタ	16000	名詞
紙	カミ	16000	名詞
しめる	シメル	16000	助動詞
なから	ナカラ	16000	助動詞
ましょ	マショ	16000	助動詞
ますれ	マスレ	16000	助動詞
まじき	マジキ	16000	助動詞
ざんし	ザンシ	16000	助動詞
子	コ	16000	名詞
頃	コロ	16000	名詞
鴨	カモ	16000	名詞
れよう	レヨー	16000	助動詞
たろう	タロー	16000	助動詞
星	ホシ	16000	名詞
ちまい	チマイ	16000	助動詞
ちまう	チマウ	16000	助動詞
ぼ	ボ	16000	名詞
び	ビ	16000	名詞
やがっ	ヤガッ	16000	助動詞
やがら	ヤガラ	16000	助動詞
やがり	ヤガリ	16000	助動詞
やがれ	ヤガレ	16000	助動詞
順	ジュン	16000	名詞
しめよ	シメヨ	16000	助動詞
しめれ	シメレ	16000	助動詞
しめろ	シメロ	16000	助動詞
しめん	シメン	16000	助動詞
んきゃ	ンキャ	16000	助動詞
たれる	タレル	16000	助動詞
とらす	トラス	16000	助動詞
せよう	セヨー	16000	助動詞
だろう	ダロー	16000	助動詞
者	モノ	16000	名詞
穴	アナ	16000	名詞
妻	ツマ	16000	名詞
顔	カオ	16000	名詞
じゃっ	ジャッ	16000	助動詞
虫	ムシ	16000	名詞
ちゃっ	チャッ	16000	助動詞
死	シ	16000	名詞
会	カイ	16000	名詞
中	ナカ	16000	名詞
三	サン	16000	名詞
時	ジ	16000	名詞
兄	アニ	16000	名詞
凸	トツ	16000	名詞
国	クニ	16000	名詞
城	シロ	16000	名詞
姉	ネー	16000	名詞
婆	バー	16000	名詞
嬢	ジョー	16000	名詞
宅	タク	16000	名詞
客	キャク	16000	名詞
寺	テラ	16000	名詞
尻	シリ	16000	名詞
日	ヒ	16000	名詞
昼	ヒル	16000	名詞
母	ハハ	16000	名詞
父	チチ	16000	名詞
爺	ジー	16000	名詞
玉	タマ	16000	名詞
皿	サラ	16000	名詞
盆	ボン	16000	名詞
目	メ	16000	名詞
度	ド	16000	名詞
茶	チャ	16000	名詞
酒	サケ	16000	名詞
金	カネ	16000	名詞
釜	カマ	16000	名詞
鍋	ナベ	16000	名詞
へんく	ヘンク	16000	助動詞
よらす	ヨラス	16000	助動詞
たらふ	タロー	16000	助動詞
犬	イヌ	16000	名詞
せれる	セレル	16000	助動詞
蛇	ヘビ	16000	名詞
がんし	ガンシ	16000	助動詞
がんせ	ガンセ	16000	助動詞
っしょ	ッショ	16000	助動詞
憂	ウレー	16000	名詞
幸	コー	16000	名詞
くない	クナイ	16000	助動詞
粒	ツブ	16000	名詞
耳	ミミ	16000	名詞
感	カン	16000	名詞
進	ススム	16000	名詞
練	レン	16000	名詞
先	サキ	16000	名詞
まする	マスル	16000	助動詞
ごとき	ゴトキ	16000	助動詞
ごとく	ゴトク	16000	助動詞
ごとし	ゴトシ	16000	助動詞
入	イリ	16000	名詞
寝	ネ	16000	名詞
番	バン	16000	名詞
ざんせ	ザンセ	16000	助動詞
しゃっ	シャッ	16000	助動詞
しゃり	シャリ	16000	助動詞
しゃれ	シャレ	16000	助動詞
厳	ゲン	16000	名詞
ようり	ヨーリ	16000	助動詞
尿	ニョー	16000	名詞
じゃい	ジャイ	16000	助動詞
じゃう	ジャウ	16000	助動詞
櫛	クシ	16000	名詞
麩	フスマ	16000	名詞
餅	モチ	16000	名詞
性	セー	16000	名詞
場	バ	16000	名詞
後	アト	16000	名詞
ちゃう	チャウ	16000	助動詞
たあい	ターイ	16000	助動詞
たかっ	タカッ	16000	助動詞
たがっ	タガッ	16000	助動詞
たがら	タガラ	16000	助動詞
たがり	タガリ	16000	助動詞
たがる	タガル	16000	助動詞
たがれ	タガレ	16000	助動詞
たけれ	タケレ	16000	助動詞
たげん	タゲン	16000	助動詞
パ	パ	16000	名詞
たれよ	タレヨ	16000	助動詞
たれれ	タレレ	16000	助動詞
たれろ	タレロ	16000	助動詞
たれん	タレン	16000	助動詞
行	ギョー	16000	名詞
元	モト	16000	名詞
ちゃい	チャイ	16000	助動詞
ちまっ	チマッ	16000	助動詞
ちゃら	チャラ	16000	助動詞
ちゃる	チャル	16000	助動詞
ちゃわ	チャワ	16000	助動詞
ちょっ	チョッ	16000	助動詞
ちょり	チョリ	16000	助動詞
ちょろ	チョロ	16000	助動詞
ちょん	チョン	16000	助動詞
ようろ	ヨーロ	16000	助動詞
字	ジ	16000	名詞
られよ	ラレヨ	16000	助動詞
られれ	ラレレ	16000	助動詞
られろ	ラレロ	16000	助動詞
てこう	テコー	16000	助動詞
てらし	テラシ	16000	助動詞
乳	チチ	16000	名詞
ですぅ	デスー	16000	助動詞
でよう	デヨー	16000	助動詞
昔	ムカシ	16000	名詞
とけよ	トケヨ	16000	助動詞
とける	トケル	16000	助動詞
とけれ	トケレ	16000	助動詞
とけろ	トケロ	16000	助動詞
とこう	トコー	16000	助動詞
病	ヤマイ	16000	名詞
とれよ	トレヨ	16000	助動詞
とれれ	トレレ	16000	助動詞
とれろ	トレロ	16000	助動詞
とれん	トレン	16000	助動詞
どこう	ドコー	16000	助動詞
なかっ	ナカッ	16000	助動詞
じもう	ジモー	16000	助動詞
ならう	ナロー	16000	助動詞
てこっ	テコッ	16000	助動詞
にゃあ	ニャー	16000	助動詞
雙	雙	16000	名詞
天	テン	16000	名詞
魔	マ	16000	名詞
はろう	ハロー	16000	助動詞
あし	アシ	15000	代名詞
なん	ナン	15000	代名詞
あに	アニ	15000	代名詞
かれ	カレ	15000	代名詞
うれ	ウレ	15000	代名詞
ましょう	マショー	15000	助動詞
あれ	アレ	15000	代名詞
いつ	イツ	15000	代名詞
こら	コラ	15000	代名詞
うら	ウラ	15000	代名詞
しめよう	シメヨー	15000	助動詞
だれ	ダレ	15000	代名詞
わし	ワシ	15000	代名詞
そら	ソラ	15000	代名詞
そこ	ソコ	15000	代名詞
これ	コレ	15000	代名詞
じゃろう	ジャロー	15000	助動詞
きみ	キミ	15000	代名詞
おら	オラ	15000	代名詞
おれ	オレ	15000	代名詞
お主	オヌシ	15000	代名詞
お前	オマエ	15000	代名詞
どこ	ドコ	15000	代名詞
っしょう	ッショー	15000	助動詞
ここ	ココ	15000	代名詞
こん	コン	15000	代名詞
こゝ	ココ	15000	代名詞
ごとかり	ゴトカリ	15000	助動詞
っちゅう	ッチュー	15000	助動詞
ざんしょ	ザンショ	15000	助動詞
ざんする	ザンスル	15000	助動詞
ざんすれ	ザンスレ	15000	助動詞
そい	ソイ	15000	代名詞
そっ	ソッ	15000	代名詞
たかろう	タカロー	15000	助動詞
たがろう	タガロー	15000	助動詞
どれ	ドレ	15000	代名詞
たれよう	タレヨー	15000	助動詞
われ	ワレ	15000	代名詞
まろ	マロ	15000	代名詞
られよう	ラレヨー	15000	助動詞
とけよう	トケヨー	15000	助動詞
ほい	ホイ	15000	代名詞
とれよう	トレヨー	15000	助動詞
なに	ナニ	15000	代名詞
なぬ	ナヌ	15000	代名詞
ほれ	ホレ	15000	代名詞
き	キ	14000	動詞
み	ミ	14000	動詞
く	ク	14000	動詞
ゆ	ユ	14000	動詞
ゐ	イ	14000	動詞
てらっしゃい	テラッシャイ	14000	助動詞
寢	ネ	14000	動詞
あいつ	アイツ	13333	代名詞
あすこ	アスコ	13333	代名詞
あそこ	アソコ	13333	代名詞
あたい	アタイ	13333	代名詞
あたし	アタシ	13333	代名詞
あちら	アチラ	13333	代名詞
あっこ	アッコ	13333	代名詞
あっし	アッシ	13333	代名詞
あっち	アッチ	13333	代名詞
あなた	アナタ	13333	代名詞
あやつ	アヤツ	13333	代名詞
あんた	アンタ	13333	代名詞
いずく	イズク	13333	代名詞
いずこ	イズコ	13333	代名詞
いづれ	イズレ	13333	代名詞
おいら	オイラ	13333	代名詞
おぬし	オヌシ	13333	代名詞
おまい	オマイ	13333	代名詞
おまえ	オマエ	13333	代名詞
おまへ	オマエ	13333	代名詞
おめい	オメイ	13333	代名詞
おめえ	オメー	13333	代名詞
おめへ	オメー	13333	代名詞
かしこ	カシコ	13333	代名詞
かなた	カナタ	13333	代名詞
きさま	キサマ	13333	代名詞
きゃつ	キャツ	13333	代名詞
こいつ	コイツ	13333	代名詞
こちら	コチラ	13333	代名詞
こっち	コッチ	13333	代名詞
こなた	コナタ	13333	代名詞
こやつ	コヤツ	13333	代名詞
わたい	ワタイ	13333	代名詞
こつち	コッチ	13333	代名詞
そいつ	ソイツ	13333	代名詞
そちら	ソチラ	13333	代名詞
そっち	ソッチ	13333	代名詞
そつち	ソッチ	13333	代名詞
そなた	ソナタ	13333	代名詞
そやつ	ソヤツ	13333	代名詞
てめえ	テメー	13333	代名詞
わたし	ワタシ	13333	代名詞
どいつ	ドイツ	13333	代名詞
どちら	ドチラ	13333	代名詞
どっち	ドッチ	13333	代名詞
どつち	ドッチ	13333	代名詞
どなた	ドナタ	13333	代名詞
あたくし	アタクシ	12500	代名詞
あちこち	アチコチ	12500	代名詞
あっちゃ	アッチャ	12500	代名詞
かのじょ	カノジョ	12500	代名詞
こちとら	コチトラ	12500	代名詞
なにがし	ナニガシ	12500	代名詞
ガサ	ガサ	12000	名詞
こく	コク	12000	名詞
こっ	コッ	12000	名詞
さい	サイ	12000	名詞
さむ	サム	12000	名詞
あわ	アワ	12000	名詞
いじ	イジ	12000	名詞
せき	セキ	12000	名詞
せり	セリ	12000	名詞
ぞう	ゾー	12000	名詞
けり	ケリ	12000	名詞
たれ	タレ	12000	名詞
けん	ケン	12000	名詞
いぢ	イジ	12000	名詞
つぎ	ツギ	12000	名詞
ぎぬ	ギヌ	12000	名詞
ねこ	ネコ	12000	名詞
ふく	フク	12000	名詞
べや	ベヤ	12000	名詞
いぼ	イボ	12000	名詞
いま	イマ	12000	名詞
もこ	モコ	12000	名詞
らく	ラク	12000	名詞
ごえ	ゴエ	12000	名詞
あお	アオ	12000	名詞
ぎみ	ギミ	12000	名詞
みず	ミズ	12000	名詞
すじ	スジ	12000	名詞
ひげ	ヒゲ	12000	名詞
もの	モノ	12000	名詞
つね	ツネ	12000	名詞
ふち	フチ	12000	名詞
うし	ウシ	12000	名詞
べこ	ベコ	12000	名詞
ぼし	ボシ	12000	名詞
かす	カス	12000	名詞
あき	アキ	12000	名詞
ぐち	グチ	12000	名詞
ぞら	ゾラ	12000	名詞
いぬ	イヌ	12000	名詞
はず	ハズ	12000	名詞
はむ	ハム	12000	名詞
ひつ	ヒツ	12000	名詞
へど	ヘド	12000	名詞
へり	ヘリ	12000	名詞
あぎ	アギ	12000	名詞
とわ	トワ	12000	名詞
くぎ	クギ	12000	名詞
ふご	フゴ	12000	名詞
くし	クシ	12000	名詞
がわ	ガワ	12000	名詞
にち	ニチ	12000	名詞
くま	クマ	12000	名詞
もん	モン	12000	名詞
くろ	クロ	12000	名詞
けち	ケチ	12000	名詞
けむ	ケム	12000	名詞
あさ	アサ	12000	名詞
どり	ドリ	12000	名詞
ひる	ヒル	12000	名詞
ひれ	ヒレ	12000	名詞
さゆ	サユ	12000	名詞
くび	クビ	12000	名詞
つぼ	ツボ	12000	名詞
しゃ	シャ	12000	名詞
コキ	コキ	12000	名詞
あじ	アジ	12000	名詞
あす	アス	12000	名詞
あせ	アセ	12000	名詞
あぜ	アゼ	12000	名詞
あた	アタ	12000	名詞
はば	ハバ	12000	名詞
なし	ナシ	12000	名詞
たみ	タミ	12000	名詞
どし	ドシ	12000	名詞
あだ	アダ	12000	名詞
ぢさ	ジサ	12000	名詞
もと	モト	12000	名詞
せい	セー	12000	名詞
つち	ツチ	12000	名詞
つび	ツビ	12000	名詞
つむ	ツム	12000	名詞
なべ	ナベ	12000	名詞
あづ	アズ	12000	名詞
あと	アト	12000	名詞
かた	カタ	12000	名詞
ぜき	ゼキ	12000	名詞
はし	ハシ	12000	名詞
あな	アナ	12000	名詞
づり	ズリ	12000	名詞
なみ	ナミ	12000	名詞
ひと	ヒト	12000	名詞
ゆき	ユキ	12000	名詞
方々	カタガタ	12000	名詞
うみ	ウミ	12000	名詞
しま	シマ	12000	名詞
ばか	バカ	12000	名詞
ぼね	ボネ	12000	名詞
かぎ	カギ	12000	名詞
くち	クチ	12000	名詞
ひこ	ヒコ	12000	名詞
ひだ	ヒダ	12000	名詞
づら	ズラ	12000	名詞
ふさ	フサ	12000	名詞
ふせ	フセ	12000	名詞
なつ	ナツ	12000	名詞
こつ	コツ	12000	名詞
ごゑ	ゴエ	12000	名詞
あほ	アホ	12000	名詞
えき	エキ	12000	名詞
かわ	カワ	12000	名詞
ぱい	パイ	12000	名詞
つぶ	ツブ	12000	名詞
まね	マネ	12000	名詞
まひ	マヒ	12000	名詞
みづ	ミズ	12000	名詞
まゆ	マユ	12000	名詞
くじ	クジ	12000	名詞
もく	モク	12000	名詞
あや	アヤ	12000	名詞
やな	ヤナ	12000	名詞
あゆ	アユ	12000	名詞
ゆめ	ユメ	12000	名詞
なお	ナオ	12000	名詞
ひも	ヒモ	12000	名詞
うぢ	ウジ	12000	名詞
わざ	ワザ	12000	名詞
わる	ワル	12000	名詞
あり	アリ	12000	名詞
迷惑	メーワク	12000	名詞
ナス	ナス	12000	名詞
りく	リク	12000	名詞
しひ	シー	12000	名詞
かず	カズ	12000	名詞
がゆ	ガユ	12000	名詞
あゐ	アイ	12000	名詞
ざめ	ザメ	12000	名詞
もじ	モジ	12000	名詞
やぎ	ヤギ	12000	名詞
あん	アン	12000	名詞
りつ	リツ	12000	名詞
じる	ジル	12000	名詞
パイ	パイ	12000	名詞
くこ	クコ	12000	名詞
ぱん	パン	12000	名詞
パン	パン	12000	名詞
あ段	アダン	12000	名詞
あ行	アギョー	12000	名詞
こな	コナ	12000	名詞
ころ	コロ	12000	名詞
だし	ダシ	12000	名詞
ぶん	ブン	12000	名詞
カモ	カモ	12000	名詞
加減	カゲン	12000	名詞
うつ	ウツ	12000	名詞
がく	ガク	12000	名詞
きふ	キフ	12000	名詞
げき	ゲキ	12000	名詞
うち	ウチ	12000	名詞
りす	リス	12000	名詞
ゑつ	エツ	12000	名詞
いか	イカ	12000	名詞
ごま	ゴマ	12000	名詞
ごみ	ゴミ	12000	名詞
ごむ	ゴム	12000	名詞
きじ	キジ	12000	名詞
きわ	キワ	12000	名詞
ざい	ザイ	12000	名詞
げた	ゲタ	12000	名詞
むし	ムシ	12000	名詞
さち	サチ	12000	名詞
いさ	イサ	12000	名詞
ちず	チズ	12000	名詞
ちつ	チツ	12000	名詞
ちぬ	チヌ	12000	名詞
ちむ	チム	12000	名詞
ちよ	チヨ	12000	名詞
いし	イシ	12000	名詞
しく	シク	12000	名詞
うえ	ウエ	12000	名詞
いす	イス	12000	名詞
けい	ケー	12000	名詞
いそ	イソ	12000	名詞
ろく	ロク	12000	名詞
がな	ガナ	12000	名詞
ちご	チゴ	12000	名詞
みき	ミキ	12000	名詞
どめ	ドメ	12000	名詞
タブ	タブ	12000	名詞
いち	イチ	12000	名詞
げつ	ゲツ	12000	名詞
ちゑ	チエ	12000	名詞
じき	ジキ	12000	名詞
じげ	ジゲ	12000	名詞
ぜん	ゼン	12000	名詞
ちづ	チズ	12000	名詞
まへ	マエ	12000	名詞
のり	ノリ	12000	名詞
ちみ	チミ	12000	名詞
さく	サク	12000	名詞
じつ	ジツ	12000	名詞
じめ	ジメ	12000	名詞
しん	シン	12000	名詞
けう	ケウ	12000	名詞
ふし	フシ	12000	名詞
づち	ズチ	12000	名詞
づる	ズル	12000	名詞
てら	テラ	12000	名詞
さめ	サメ	12000	名詞
づま	ズマ	12000	名詞
びと	ビト	12000	名詞
ねず	ネズ	12000	名詞
はく	ハク	12000	名詞
はな	ハナ	12000	名詞
づな	ズナ	12000	名詞
づけ	ズケ	12000	名詞
びつ	ビツ	12000	名詞
ひぼ	ヒボ	12000	名詞
びく	ビク	12000	名詞
びけ	ビケ	12000	名詞
いぶ	イブ	12000	名詞
とこ	トコ	12000	名詞
いみ	イミ	12000	名詞
いも	イモ	12000	名詞
いゆ	イユ	12000	名詞
むこ	ムコ	12000	名詞
ゆん	ユン	12000	名詞
まち	マチ	12000	名詞
じま	ジマ	12000	名詞
ぐも	グモ	12000	名詞
うぶ	ウブ	12000	名詞
キャ	キャ	12000	名詞
い段	イダン	12000	名詞
い集	イシュー	12000	名詞
うお	ウオ	12000	名詞
きす	キス	12000	名詞
きぬ	キヌ	12000	名詞
うさ	ウサ	12000	名詞
めん	メン	12000	名詞
どき	ドキ	12000	名詞
うじ	ウジ	12000	名詞
ばば	ババ	12000	名詞
うず	ウズ	12000	名詞
せや	セヤ	12000	名詞
うそ	ウソ	12000	名詞
うた	ウタ	12000	名詞
こゑ	コエ	12000	名詞
ひま	ヒマ	12000	名詞
さき	サキ	12000	名詞
くだ	クダ	12000	名詞
けば	ケバ	12000	名詞
けさ	ケサ	12000	名詞
らば	ラバ	12000	名詞
ぞこ	ゾコ	12000	名詞
づみ	ズミ	12000	名詞
うば	ウバ	12000	名詞
ひご	ヒゴ	12000	名詞
ひざ	ヒザ	12000	名詞
ざま	ザマ	12000	名詞
むら	ムラ	12000	名詞
うま	ウマ	12000	名詞
やご	ヤゴ	12000	名詞
しだ	シダ	12000	名詞
わけ	ワケ	12000	名詞
ロム	ロム	12000	名詞
みば	ミバ	12000	名詞
うろ	ウロ	12000	名詞
わた	ワタ	12000	名詞
わぬ	ワヌ	12000	名詞
ぶれ	ブレ	12000	名詞
うゐ	ウイ	12000	名詞
う段	ウダン	12000	名詞
う蝕	ウショク	12000	名詞
えい	エイ	12000	名詞
きし	キシ	12000	名詞
きび	キビ	12000	名詞
もれ	モレ	12000	名詞
えぎ	エギ	12000	名詞
贔屓	ヒーキ	12000	名詞
えさ	エサ	12000	名詞
えぞ	エゾ	12000	名詞
ほか	ホカ	12000	名詞
えだ	エダ	12000	名詞
ちえ	チエ	12000	名詞
つな	ツナ	12000	名詞
えど	エド	12000	名詞
えび	エビ	12000	名詞
チリ	チリ	12000	名詞
ふで	フデ	12000	名詞
にく	ニク	12000	名詞
べつ	ベツ	12000	名詞
えら	エラ	12000	名詞
ばす	バス	12000	名詞
わな	ワナ	12000	名詞
げん	ゲン	12000	名詞
ねつ	ネツ	12000	名詞
ぎく	ギク	12000	名詞
え段	エダン	12000	名詞
ぼり	ボリ	12000	名詞
おじ	オジ	12000	名詞
おつ	オツ	12000	名詞
ごり	ゴリ	12000	名詞
おと	オト	12000	名詞
ゆみ	ユミ	12000	名詞
トリ	トリ	12000	名詞
かあ	カー	12000	名詞
かさ	カサ	12000	名詞
かし	カシ	12000	名詞
はち	ハチ	12000	名詞
かべ	カベ	12000	名詞
おぎ	オギ	12000	名詞
ろう	ロー	12000	名詞
くせ	クセ	12000	名詞
ぐろ	グロ	12000	名詞
おけ	オケ	12000	名詞
おこ	オコ	12000	名詞
こと	コト	12000	名詞
こぼ	コボ	12000	名詞
かば	カバ	12000	名詞
ごけ	ゴケ	12000	名詞
ごろ	ゴロ	12000	名詞
さば	サバ	12000	名詞
カプ	カプ	12000	名詞
グル	グル	12000	名詞
じい	ジー	12000	名詞
じた	ジタ	12000	名詞
だめ	ダメ	12000	名詞
せじ	セジ	12000	名詞
そそ	ソソ	12000	名詞
そば	ソバ	12000	名詞
そわ	ソワ	12000	名詞
おた	オタ	12000	名詞
たか	タカ	12000	名詞
おだ	オダ	12000	名詞
ちび	チビ	12000	名詞
ちん	チン	12000	名詞
ぢい	ジー	12000	名詞
でこ	デコ	12000	名詞
づれ	ズレ	12000	名詞
ウケ	ウケ	12000	名詞
とど	トド	12000	名詞
とら	トラ	12000	名詞
どら	ドラ	12000	名詞
クラ	クラ	12000	名詞
にい	ニー	12000	名詞
ねえ	ネー	12000	名詞
おね	オネ	12000	名詞
ロリ	ロリ	12000	名詞
はま	ハマ	12000	名詞
おば	オバ	12000	名詞
ばけ	バケ	12000	名詞
びる	ビル	12000	名詞
ふろ	フロ	12000	名詞
ぬし	ヌシ	12000	名詞
ほぞ	ホゾ	12000	名詞
ほた	ホタ	12000	名詞
ほつ	ホツ	12000	名詞
むぎ	ムギ	12000	名詞
むね	ムネ	12000	名詞
やけ	ヤケ	12000	名詞
ほや	ホヤ	12000	名詞
るり	ルリ	12000	名詞
わら	ワラ	12000	名詞
ぼれ	ボレ	12000	名詞
みな	ミナ	12000	名詞
みや	ミヤ	12000	名詞
おむ	オム	12000	名詞
ひび	ヒビ	12000	名詞
もや	モヤ	12000	名詞
