あかさ	アカサ	9333	動詞
あかし	アカシ	9333	動詞
あかす	アカス	9333	動詞
あかそう	アカソー	8750	動詞
あかちゃけ	アカチャケ	8400	動詞
あかちゃけよ	アカチャケヨ	8166	動詞
あかちゃけよう	アカチャケヨー	8000	動詞
あかちゃける	アカチャケル	8166	動詞
あかちゃけれ	アカチャケレ	8166	動詞
あかちゃけろ	アカチャケロ	8166	動詞
あかちゃけん	アカチャケン	8166	動詞
あかちゃん	アカチャン	9600	名詞
あかぬけ	アカヌケ	8750	動詞
あかぬける	アカヌケル	8400	動詞
あかぬけれ	アカヌケレ	8400	動詞
あかぬけろ	アカヌケロ	8400	動詞
あかねいろ	アカネイロ	9600	名詞
あかはら	アカハラ	10000	名詞
あかまんま	アカマンマ	9600	名詞
あかみ	アカミ	10666	名詞
あかむつ	アカムツ	10000	名詞
あかめ	アカメ	9333	動詞
あからさま	アカラサマ	3600	形状詞
あからま	アカラマ	8750	動詞
あからみ	アカラミ	8750	動詞
あからむ	アカラム	8750	動詞
あからめ	アカラメ	8750	動詞
あからめよ	アカラメヨ	8400	動詞
あからめよう	アカラメヨー	8166	動詞
あからめる	アカラメル	8400	動詞
あからめれ	アカラメレ	8400	動詞
あからめろ	アカラメロ	8400	動詞
あからん	アカラン	8750	動詞
あかり	アカリ	10666	名詞
あかる	アカル	8000	形容詞
あかるい	アカルイ	7500	形容詞
あかるま	アカルマ	8750	動詞
あかるみ	アカルミ	8750	動詞
あかるむ	アカルム	8750	動詞
あかるめ	アカルメ	8750	動詞
あかるもう	アカルモー	8400	動詞
あかるん	アカルン	8750	動詞
あかんべえ	アカンベー	6000	感動詞
あがい	アガイ	9333	動詞
あがか	アガカ	9333	動詞
あがき	アガキ	10666	名詞
あがく	アガク	9333	動詞
あがけ	アガケ	9333	動詞
あがっ	アガッ	9333	動詞
あがない	アガナイ	10000	名詞
あがなう	アガナウ	8750	動詞
あがなえ	アガナエ	8750	動詞
あがなえる	アガナエル	8400	動詞
あがなおう	アガナオー	8400	動詞
あがなっ	アガナッ	8750	動詞
あがなわ	アガナワ	8750	動詞
あがめ	アガメ	9333	動詞
あがめよ	アガメヨ	8750	動詞
あがめよう	アガメヨー	8400	動詞
あがめる	アガメル	8750	動詞
あがめれ	アガメレ	8750	動詞
あがめろ	アガメロ	8750	動詞
あがめん	アガメン	8750	動詞
あがら	アガラ	9333	動詞
あがり	アガリ	9333	動詞
あがる	アガル	9333	動詞
あがれ	アガレ	9333	動詞
あがれる	アガレル	8750	動詞
あがろう	アガロー	8750	動詞
あき	アキ	12000	名詞
あきあかね	アキアカネ	9600	名詞
あきあき	アキアキ	10000	名詞
あきう	アキウ	10666	名詞
あきかん	アキカン	10000	名詞
あきす	アキス	10666	名詞
あきた	アキタ	10666	名詞
あきたり	アキタリ	8750	動詞
あきち	アキチ	10666	名詞
あきつ	アキツ	10666	名詞
あきな	アキナ	10666	名詞
あきない	アキナイ	8750	動詞
あきなう	アキナウ	8750	動詞
あきなえ	アキナエ	8750	動詞
あきなおう	アキナオー	8400	動詞
あきなっ	アキナッ	8750	動詞
あきなわ	アキナワ	8750	動詞
あきはばら	アキハバラ	9600	名詞
あきびん	アキビン	10000	名詞
あきやま	アキヤマ	10000	名詞
あきよ	アキヨ	9333	動詞
あきらか	アキラカ	3750	形状詞
あきらめ	アキラメ	8750	動詞
あきらめさす	アキラメサス	8166	動詞
あきらめよ	アキラメヨ	8400	動詞
あきらめよう	アキラメヨー	8166	動詞
あきらめる	アキラメル	8400	動詞
あきらめれ	アキラメレ	8400	動詞
あきらめれる	アキラメレル	8166	動詞
あきらめろ	アキラメロ	8400	動詞
あきる	アキル	9333	動詞
あきれ	アキレ	9333	動詞
あきれる	アキレル	8750	動詞
あきろ	アキロ	9333	動詞
あき地	アキチ	10666	名詞
あぎ	アギ	12000	名詞
あく	アク	10500	動詞
あくしゅ	アクシュ	10000	名詞
あくせく	アクセク	6875	副詞
あくた	アクタ	10666	名詞
あくどい	アクドイ	7500	形容詞
あくび	アクビ	10666	名詞
あくみょう	アクミョー	9600	名詞
あくむ	アクム	10666	名詞
あくらつ	アクラツ	3750	形状詞
あぐ	アグ	8250	副詞
あぐま	アグマ	9333	動詞
あぐみ	アグミ	9333	動詞
あぐむ	アグム	9333	動詞
あぐめ	アグメ	9333	動詞
あぐん	アグン	9333	動詞
あけ	アケ	10500	動詞
あけがた	アケガタ	10000	名詞
あけくれ	アケクレ	8750	動詞
あけくれよ	アケクレヨ	8400	動詞
あけくれよう	アケクレヨー	8166	動詞
あけくれる	アケクレル	8400	動詞
あけくれれ	アケクレレ	8400	動詞
あけくれろ	アケクレロ	8400	動詞
あけくれん	アケクレン	8400	動詞
あけすけ	アケスケ	3750	形状詞
あけはなさ	アケハナサ	8400	動詞
あけはなし	アケハナシ	8400	動詞
あけはなす	アケハナス	8400	動詞
あけはなせ	アケハナセ	8400	動詞
あけはなせる	アケハナセル	8166	動詞
あけはなそう	アケハナソー	8166	動詞
あけび	アケビ	10666	名詞
あけみ	アケミ	10666	名詞
あけよ	アケヨ	9333	動詞
あけよう	アケヨー	8750	動詞
あける	アケル	9333	動詞
あけれ	アケレ	9333	動詞
あけれる	アケレル	8750	動詞
あけろ	アケロ	9333	動詞
あけわたさ	アケワタサ	8400	動詞
あけわたし	アケワタシ	8400	動詞
あけわたす	アケワタス	8400	動詞
あけわたせ	アケワタセ	8400	動詞
あけわたそう	アケワタソー	8166	動詞
あけん	アケン	9333	動詞
あげ	アゲ	10500	動詞
あげあげ	アゲアゲ	10000	名詞
あげく	アゲク	10666	名詞
あげつらい	アゲツライ	8400	動詞
あげつらう	アゲツラウ	8400	動詞
あげつらえ	アゲツラエ	8400	動詞
あげつらおう	アゲツラオー	8166	動詞
あげつらっ	アゲツラッ	8400	動詞
あげつらひ	アゲツライ	8400	動詞
あげつらわ	アゲツラワ	8400	動詞
あげて	アゲテ	25000	動詞
あげない	アゲナイ	25000	動詞
あげなかった	アゲナカッタ	25000	動詞
あげは	アゲハ	10666	名詞
あげました	アゲマシタ	25000	動詞
あげます	アゲマス	25000	動詞
あげまん	アゲマン	10000	名詞
あげよ	アゲヨ	9333	動詞
あげよう	アゲヨー	8750	動詞
あげる	アゲル	9333	動詞
あげれ	アゲレ	9333	動詞
あげれる	アゲレル	8750	動詞
あげろ	アゲロ	9333	動詞
あげん	アゲン	9333	動詞
あこがれ	アコガレ	8750	動詞
あこがれよ	アコガレヨ	8400	動詞
あこがれよう	アコガレヨー	8166	動詞
あこがれる	アコガレル	8400	動詞
あこがれれ	アコガレレ	8400	動詞
あこがれろ	アコガレロ	8400	動詞
あこがれん	アコガレン	8400	動詞
あこぎ	アコギ	4000	形状詞
あご	アゴ	12000	名詞
あさ	アサ	12000	名詞
あさい	アサイ	8000	形容詞
あさおき	アサオキ	10000	名詞
あさぎり	アサギリ	10000	名詞
あさくさ	アサクサ	10000	名詞
あさっ	アサッ	9333	動詞
あさって	アサッテ	10000	名詞
あさな	アサナ	10666	名詞
あさね	アサネ	10666	名詞
あさはか	アサハカ	3750	形状詞
あさひ	アサヒ	10666	名詞
あさましい	アサマシー	7200	形容詞
あさめし	アサメシ	10000	名詞
あさもや	アサモヤ	10000	名詞
あさら	アサラ	9333	動詞
あさり	アサリ	10666	名詞
あされ	アサレ	9333	動詞
あされる	アサレル	8750	動詞
あさろう	アサロー	8750	動詞
あさイチ	アサイチ	10000	名詞
あざ	アザ	7500	感動詞
あざけっ	アザケッ	8750	動詞
あざけら	アザケラ	8750	動詞
あざけり	アザケリ	10000	名詞
あざける	アザケル	8750	動詞
あざけれ	アザケレ	8750	動詞
あざけろう	アザケロー	8400	動詞
あざとい	アザトイ	7500	形容詞
あざない	アザナイ	8750	動詞
あざなう	アザナウ	8750	動詞
あざなえ	アザナエ	8750	動詞
あざなおう	アザナオー	8400	動詞
あざなっ	アザナッ	8750	動詞
あざなわ	アザナワ	8750	動詞
あざむい	アザムイ	8750	動詞
あざむか	アザムカ	8750	動詞
あざむき	アザムキ	8750	動詞
あざむく	アザムク	8750	動詞
あざむけ	アザムケ	8750	動詞
あざむける	アザムケル	8400	動詞
あざむこう	アザムコー	8400	動詞
あざやか	アザヤカ	3750	形状詞
あざらし	アザラシ	10000	名詞
あざわらい	アザワライ	8400	動詞
あざわらう	アザワラウ	8400	動詞
あざわらえ	アザワラエ	8400	動詞
あざわらおう	アザワラオー	8166	動詞
あざわらっ	アザワラッ	8400	動詞
あざわらわ	アザワラワ	8400	動詞
あし	アシ	15000	代名詞
あしあと	アシアト	10000	名詞
あしい	アシー	8000	形容詞
あしかり	アシカリ	7500	形容詞
あしかる	アシカル	7500	形容詞
あしかれ	アシカレ	7500	形容詞
あしき	アシキ	8000	形容詞
あしく	アシク	8000	形容詞
あしけれ	アシケレ	7500	形容詞
あしだ	アシダ	10666	名詞
あしぶみ	アシブミ	10000	名詞
あしもと	アシモト	10000	名詞
あしゅう	アシュー	7500	形容詞
あしらひ	アシライ	10000	名詞
あじ	アジ	12000	名詞
あじあ	アジア	10666	名詞
あじきない	アジキナイ	7200	形容詞
あじけない	アジケナイ	7200	形容詞
あじさし	アジサシ	10000	名詞
あじつけ	アジツケ	10000	名詞
あじみ	アジミ	10666	名詞
あじわい	アジワイ	8750	動詞
あじわう	アジワウ	8750	動詞
あじわえ	アジワエ	8750	動詞
あじわえる	アジワエル	8400	動詞
あじわおう	アジワオー	8400	動詞
あじわっ	アジワッ	8750	動詞
あじわわ	アジワワ	8750	動詞
あす	アス	12000	名詞
あすか	アスカ	10666	名詞
あすこ	アスコ	13333	代名詞
あすなろう	アスナロー	9600	名詞
あずかっ	アズカッ	8750	動詞
あずから	アズカラ	8750	動詞
あずかり	アズカリ	8750	動詞
あずかる	アズカル	8750	動詞
あずかれ	アズカレ	8750	動詞
あずかれる	アズカレル	8400	動詞
あずかろう	アズカロー	8400	動詞
あずけ	アズケ	9333	動詞
あずけよ	アズケヨ	8750	動詞
あずけよう	アズケヨー	8400	動詞
あずける	アズケル	8750	動詞
あずけれ	アズケレ	8750	動詞
あずけろ	アズケロ	8750	動詞
あずま	アズマ	10666	名詞
あせ	アセ	12000	名詞
あせっ	アセッ	9333	動詞
あせまみれ	アセマミレ	9600	名詞
あせよう	アセヨー	8750	動詞
あせら	アセラ	9333	動詞
あせり	アセリ	10666	名詞
あせる	アセル	9333	動詞
あせれ	アセレ	9333	動詞
あせろ	アセロ	9333	動詞
あせろう	アセロー	8750	動詞
あぜ	アゼ	12000	名詞
あぜみち	アゼミチ	10000	名詞
あぜん	アゼン	4000	形状詞
あそこ	アソコ	13333	代名詞
あそば	アソバ	9333	動詞
あそばさ	アソバサ	8750	動詞
あそばし	アソバシ	8750	動詞
あそばす	アソバス	8750	動詞
あそばせ	アソバセ	8750	動詞
あそばそう	アソバソー	8400	動詞
あそび	アソビ	9333	動詞
あそぶ	アソブ	9333	動詞
あそべ	アソベ	9333	動詞
あそべる	アソベル	8750	動詞
あそぼう	アソボー	8750	動詞
あそん	アソン	9333	動詞
あた	アタ	12000	名詞
あたい	アタイ	13333	代名詞
あたう	アタウ	9333	動詞
あたえ	アタエ	9333	動詞
あたえよ	アタエヨ	8750	動詞
あたえよう	アタエヨー	8400	動詞
あたえる	アタエル	8750	動詞
あたえれ	アタエレ	8750	動詞
あたえろ	アタエロ	8750	動詞
あたえん	アタエン	8750	動詞
あたお	アタオ	9333	動詞
あたおう	アタオー	8750	動詞
あたかも	アタカモ	6875	副詞
あたくし	アタクシ	12500	代名詞
あたし	アタシ	13333	代名詞
あたたか	アタタカ	3750	形状詞
あたたかい	アタタカイ	7200	形容詞
あたたまっ	アタタマッ	8400	動詞
あたたまら	アタタマラ	8400	動詞
あたたまり	アタタマリ	9600	名詞
あたたまる	アタタマル	8400	動詞
あたたまれ	アタタマレ	8400	動詞
あたたまろう	アタタマロー	8166	動詞
あたため	アタタメ	8750	動詞
あたためよ	アタタメヨ	8400	動詞
あたためよう	アタタメヨー	8166	動詞
あたためる	アタタメル	8400	動詞
あたためれ	アタタメレ	8400	動詞
あたためろ	アタタメロ	8400	動詞
あたっ	アタッ	9333	動詞
あたふた	アタフタ	6875	副詞
あたへ	アタエ	9333	動詞
あたへよ	アタエヨ	8750	動詞
あたま	アタマ	10666	名詞
あたら	アタラ	7333	副詞
あたらしい	アタラシー	7200	形容詞
あたらす	アタラス	8750	動詞
あたり	アタリ	10666	名詞
あたりき	アタリキ	10000	名詞
あたりさわり	アタリサワリ	9333	名詞
あたる	アタル	9333	動詞
あたれ	アタレ	9333	動詞
あたれる	アタレル	8750	動詞
あたろう	アタロー	8750	動詞
あたわ	アタワ	9333	動詞
あだ	アダ	12000	名詞
あだかも	アダカモ	6875	副詞
あだな	アダナ	10666	名詞
あだ名	アダナ	10666	名詞
あだ花	アダバナ	10666	名詞
あちこち	アチコチ	12500	代名詞
あちゃあ	アチャー	6250	感動詞
あちゃー	アチャー	6250	感動詞
あちら	アチラ	13333	代名詞
あちらこちら	アチラコチラ	11666	代名詞
あぢさゐ	アジサイ	10000	名詞
あっ	アッ	10500	動詞
あっけない	アッケナイ	7200	形容詞
あっけらかん	アッケラカン	6416	副詞
あっこ	アッコ	13333	代名詞
あっさり	アッサリ	6875	副詞
あっし	アッシ	13333	代名詞
あったかい	アッタカイ	7200	形容詞
あったまっ	アッタマッ	8400	動詞
あったまら	アッタマラ	8400	動詞
あったまり	アッタマリ	9600	名詞
あったまる	アッタマル	8400	動詞
あったまれ	アッタマレ	8400	動詞
あったまろう	アッタマロー	8166	動詞
あっため	アッタメ	8750	動詞
あっためよ	アッタメヨ	8400	動詞
あっためよう	アッタメヨー	8166	動詞
あっためる	アッタメル	8400	動詞
あっためれ	アッタメレ	8400	動詞
あっためろ	アッタメロ	8400	動詞
あっち	アッチ	13333	代名詞
あっちこっち	アッチコッチ	11666	代名詞
あっちゃ	アッチャ	12500	代名詞
あっちゃこっちゃ	アッチャコッチャ	11250	代名詞
あっとう	アットー	10000	名詞
あっぱれ	アッパレ	3750	形状詞
あつ	アツ	9000	形容詞
あつあつ	アツアツ	10000	名詞
あつい	アツイ	8000	形容詞
あつかい	アツカイ	10000	名詞
あつかう	アツカウ	8750	動詞
あつかえ	アツカエ	8750	動詞
あつかえる	アツカエル	8400	動詞
あつかおう	アツカオー	8400	動詞
あつかっ	アツカッ	8750	動詞
あつかましい	アツカマシー	7000	形容詞
あつかわ	アツカワ	8750	動詞
あつかん	アツカン	10000	名詞
あつく	アツク	8000	形容詞
あつくるしい	アツクルシー	7000	形容詞
あつし	アツシ	10666	名詞
あつまっ	アツマッ	8750	動詞
あつまら	アツマラ	8750	動詞
あつまり	アツマリ	8750	動詞
あつまる	アツマル	8750	動詞
あつまれ	アツマレ	8750	動詞
あつまれる	アツマレル	8400	動詞
あつまろう	アツマロー	8400	動詞
あつめ	アツメ	9333	動詞
あつめよ	アツメヨ	8750	動詞
あつめよう	アツメヨー	8400	動詞
あつめる	アツメル	8750	動詞
あつめれ	アツメレ	8750	動詞
あつめろ	アツメロ	8750	動詞
あつらえ	アツラエ	8750	動詞
あつらえよ	アツラエヨ	8400	動詞
あつらえよう	アツラエヨー	8166	動詞
あつらえる	アツラエル	8400	動詞
あつらえれ	アツラエレ	8400	動詞
あつらえろ	アツラエロ	8400	動詞
あづ	アズ	12000	名詞
あづかれ	アズカレ	8750	動詞
あづけ	アズケ	9333	動詞
あづま	アズマ	10666	名詞
あて	アテ	6000	接尾辞
あてがい	アテガイ	10000	名詞
あてがう	アテガウ	8750	動詞
あてがえ	アテガエ	8750	動詞
あてがおう	アテガオー	8400	動詞
あてがっ	アテガッ	8750	動詞
あてがわ	アテガワ	8750	動詞
あてこま	アテコマ	8750	動詞
あてこみ	アテコミ	8750	動詞
あてこむ	アテコム	8750	動詞
あてこめ	アテコメ	8750	動詞
あてこめる	アテコメル	8400	動詞
あてこもう	アテコモー	8400	動詞
あてこん	アテコン	8750	動詞
あてはまっ	アテハマッ	8400	動詞
あてはまら	アテハマラ	8400	動詞
あてはまり	アテハマリ	8400	動詞
あてはまる	アテハマル	8400	動詞
あてはまれ	アテハマレ	8400	動詞
あてはまろう	アテハマロー	8166	動詞
あてはめ	アテハメ	8750	動詞
あてはめよ	アテハメヨ	8400	動詞
あてはめよう	アテハメヨー	8166	動詞
あてはめる	アテハメル	8400	動詞
あてはめれ	アテハメレ	8400	動詞
あてはめろ	アテハメロ	8400	動詞
あてよ	アテヨ	9333	動詞
あてよう	アテヨー	8750	動詞
あてる	アテル	9333	動詞
あてれ	アテレ	9333	動詞
あてろ	アテロ	9333	動詞
あでやか	アデヤカ	3750	形状詞
あと	アト	12000	名詞
あとおし	アトオシ	10000	名詞
あとがき	アトガキ	10000	名詞
あとつぎ	アトツギ	10000	名詞
あとづけ	アトズケ	8750	動詞
あどけない	アドケナイ	7200	形容詞
あな	アナ	12000	名詞
あなうめ	アナウメ	10000	名詞
あなぐま	アナグマ	10000	名詞
あなご	アナゴ	10666	名詞
あなた	アナタ	13333	代名詞
あなどっ	アナドッ	8750	動詞
あなどら	アナドラ	8750	動詞
あなどり	アナドリ	8750	動詞
あなどる	アナドル	8750	動詞
あなどれ	アナドレ	8750	動詞
あなどれる	アナドレル	8400	動詞
あなどろう	アナドロー	8400	動詞
あなほり	アナホリ	10000	名詞
あに	アニ	15000	代名詞
あにい	アニー	10666	名詞
あにき	アニキ	10666	名詞
あの	アノ	7500	感動詞
あの世	アノヨ	10666	名詞
あは	アワ	10500	動詞
あはう	アオー	9333	動詞
あはれ	アワレ	10666	名詞
あばい	アバイ	9333	動詞
あばか	アバカ	9333	動詞
あばき	アバキ	9333	動詞
あばく	アバク	9333	動詞
あばけ	アバケ	9333	動詞
あばけよ	アバケヨ	8750	動詞
あばける	アバケル	8750	動詞
あばこう	アバコー	8750	動詞
あばずれ	アバズレ	10000	名詞
あばよ	アバヨ	6666	感動詞
あばら	アバラ	10666	名詞
あばらや	アバラヤ	10000	名詞
あばら骨	アバラボネ	10000	名詞
あばれ	アバレ	9333	動詞
あばれよ	アバレヨ	8750	動詞
あばれよう	アバレヨー	8400	動詞
あばれる	アバレル	8750	動詞
あばれれ	アバレレ	8750	動詞
あばれろ	アバレロ	8750	動詞
あばれん	アバレン	8750	動詞
あひ	アイ	10500	動詞
あひる	アヒル	10666	名詞
あひる座り	アヒルズワリ	9600	名詞
あび	アビ	10500	動詞
あびこ	アビコ	10666	名詞
あびせ	アビセ	9333	動詞
あびせよ	アビセヨ	8750	動詞
あびせよう	アビセヨー	8400	動詞
あびせる	アビセル	8750	動詞
あびせれ	アビセレ	8750	動詞
あびせろ	アビセロ	8750	動詞
あびよ	アビヨ	9333	動詞
あびよう	アビヨー	8750	動詞
あびる	アビル	9333	動詞
あびれ	アビレ	9333	動詞
あびろ	アビロ	9333	動詞
あふ	アウ	10500	動詞
あふりか	アフリカ	10000	名詞
あふれ	アフレ	9333	動詞
あふれかえっ	アフレカエッ	8166	動詞
あふれかえら	アフレカエラ	8166	動詞
あふれかえり	アフレカエリ	8166	動詞
あふれかえる	アフレカエル	8166	動詞
あふれかえれ	アフレカエレ	8166	動詞
あふれかえろう	アフレカエロー	8000	動詞
あふれださ	アフレダサ	8400	動詞
あふれだし	アフレダシ	8400	動詞
あふれだす	アフレダス	8400	動詞
あふれだせ	アフレダセ	8400	動詞
あふれだそう	アフレダソー	8166	動詞
あふれで	アフレデ	8750	動詞
あふれでよ	アフレデヨ	8400	動詞
あふれでよう	アフレデヨー	8166	動詞
あふれでる	アフレデル	8400	動詞
あふれでれ	アフレデレ	8400	動詞
あふれでろ	アフレデロ	8400	動詞
あふれでん	アフレデン	8400	動詞
あふれよ	アフレヨ	8750	動詞
あふれよう	アフレヨー	8400	動詞
あふれる	アフレル	8750	動詞
あふれれ	アフレレ	8750	動詞
あふれろ	アフレロ	8750	動詞
あふれん	アフレン	8750	動詞
あふれ出す	アフレダス	8400	動詞
あふれ出る	アフレデル	8400	動詞
あぶっ	アブッ	9333	動詞
あぶない	アブナイ	7500	形容詞
あぶみ	アブミ	10666	名詞
あぶら	アブラ	10666	名詞
あぶらぎっ	アブラギッ	8400	動詞
あぶらぎら	アブラギラ	8400	動詞
あぶらぎり	アブラギリ	8400	動詞
あぶらぎる	アブラギル	8400	動詞
あぶらぎれ	アブラギレ	8400	動詞
あぶらぎろう	アブラギロー	8166	動詞
あぶらす	アブラス	8750	動詞
あぶらっこい	アブラッコイ	7000	形容詞
あぶらとり	アブラトリ	9600	名詞
あぶり	アブリ	10666	名詞
あぶりださ	アブリダサ	8400	動詞
あぶりだし	アブリダシ	8400	動詞
あぶりだす	アブリダス	8400	動詞
あぶりだせ	アブリダセ	8400	動詞
あぶりだそう	アブリダソー	8166	動詞
あぶる	アブル	9333	動詞
あぶれ	アブレ	9333	動詞
あぶれる	アブレル	8750	動詞
あぶろう	アブロー	8750	動詞
あへ	アエ	6000	接尾辞
あへん	アヘン	10666	名詞
あべこべ	アベコベ	3750	形状詞
あほ	アホ	12000	名詞
あほう	アホー	10666	名詞
あほん	アホン	10666	名詞
あま	アマ	9000	形容詞
あまい	アマイ	8000	形容詞
あまえ	アマエ	9333	動詞
あまえび	アマエビ	10000	名詞
あまえよ	アマエヨ	8750	動詞
あまえよう	アマエヨー	8400	動詞
あまえる	アマエル	8750	動詞
あまえれ	アマエレ	8750	動詞
あまえろ	アマエロ	8750	動詞
あまえんぼう	アマエンボー	9333	名詞
あまがえる	アマガエル	9600	名詞
あまがみ	アマガミ	10000	名詞
あまく	アマク	8000	形容詞
あまご	アマゴ	10666	名詞
あまさ	アマサ	9333	動詞
あまし	アマシ	9333	動詞
あます	アマス	9333	動詞
あまずっぱい	アマズッパイ	7000	形容詞
あませ	アマセ	9333	動詞
あまた	アマタ	7333	副詞
あまだれ	アマダレ	10000	名詞
あまっ	アマッ	9333	動詞
あまったるい	アマッタルイ	7000	形容詞
あまったれ	アマッタレ	8400	動詞
あまったれよ	アマッタレヨ	8166	動詞
あまったれよう	アマッタレヨー	8000	動詞
あまったれる	アマッタレル	8166	動詞
あまったれれ	アマッタレレ	8166	動詞
あまったれろ	アマッタレロ	8166	動詞
あまったれん	アマッタレン	8166	動詞
あまっちょろい	アマッチョロイ	6857	形容詞
あまつさえ	アマツサエ	6600	副詞
あまねく	アマネク	6875	副詞
あまの	アマノ	10666	名詞
あまのじゃく	アマノジャク	9333	名詞
あまやかさ	アマヤカサ	8400	動詞
あまやかし	アマヤカシ	8400	動詞
あまやかす	アマヤカス	8400	動詞
あまやかせ	アマヤカセ	8400	動詞
あまやかそう	アマヤカソー	8166	動詞
あまら	アマラ	9333	動詞
あまり	アマリ	7333	副詞
あまれ	アマレ	9333	動詞
あまろう	アマロー	8750	動詞
あみ	アミ	10500	動詞
あみこ	アミコ	10666	名詞
あみだ	アミダ	10666	名詞
あみもの	アミモノ	10000	名詞
あむ	アム	8250	副詞
あめ	アメ	10500	動詞
あめふり	アメフリ	10000	名詞
あめる	アメル	9333	動詞
あめんぼ	アメンボ	10000	名詞
あや	アヤ	12000	名詞
あやうい	アヤウイ	7500	形容詞
あやかっ	アヤカッ	8750	動詞
あやから	アヤカラ	8750	動詞
あやかり	アヤカリ	8750	動詞
あやかる	アヤカル	8750	動詞
あやかれ	アヤカレ	8750	動詞
あやかれる	アヤカレル	8400	動詞
あやかろう	アヤカロー	8400	動詞
あやさ	アヤサ	9333	動詞
あやし	アヤシ	9333	動詞
あやしい	アヤシー	7500	形容詞
あやしま	アヤシマ	8750	動詞
あやしみ	アヤシミ	8750	動詞
あやしむ	アヤシム	8750	動詞
あやしめ	アヤシメ	8750	動詞
あやしもう	アヤシモー	8400	動詞
あやしん	アヤシン	8750	動詞
あやす	アヤス	9333	動詞
あやせ	アヤセ	9333	動詞
あやそう	アヤソー	8750	動詞
あやつ	アヤツ	13333	代名詞
あやつっ	アヤツッ	8750	動詞
あやつら	アヤツラ	8750	動詞
あやつり	アヤツリ	10000	名詞
あやつる	アヤツル	8750	動詞
あやつれ	アヤツレ	8750	動詞
あやつれる	アヤツレル	8400	動詞
あやつろう	アヤツロー	8400	動詞
あやなし	アヤナシ	8750	動詞
あやふや	アヤフヤ	6875	副詞
あやぶま	アヤブマ	8750	動詞
あやぶみ	アヤブミ	8750	動詞
あやぶむ	アヤブム	8750	動詞
あやぶめ	アヤブメ	8750	動詞
あやぶもう	アヤブモー	8400	動詞
あやぶん	アヤブン	8750	動詞
あやまた	アヤマタ	8750	動詞
あやまち	アヤマチ	10000	名詞
あやまっ	アヤマッ	8750	動詞
あやまつ	アヤマツ	8750	動詞
あやまて	アヤマテ	8750	動詞
あやまとう	アヤマトー	8400	動詞
あやまら	アヤマラ	8750	動詞
あやまり	アヤマリ	8750	動詞
あやまる	アヤマル	8750	動詞
あやまれ	アヤマレ	8750	動詞
あやまれる	アヤマレル	8400	動詞
あやまろう	アヤマロー	8400	動詞
あやめ	アヤメ	9333	動詞
あやめよ	アヤメヨ	8750	動詞
あやめよう	アヤメヨー	8400	動詞
あやめる	アヤメル	8750	動詞
あやめれ	アヤメレ	8750	動詞
あやめろ	アヤメロ	8750	動詞
あゆ	アユ	12000	名詞
